"SiteID"	"Country"	"Latitude"	"Longitude"	"SiteName"	"C14ID"	"SiteType"	"Period"	"PhaseCode"	"LabCode"	"C14BP"	"C14SD"	"Material"	"MaterialSpecies"	"Culture"	"Reliability"	"tpq"	"taq"	"select"	"FN"	"RedNeo"	"bib"	"bib_url"	"inTime"	"inSpace"	"X26"
NA	"Croatia"	43.784563	16.011773	"Konjevrate"	NA	"OP"	"EN"	"n/a"	"PSU-5291/ UCIAMS-116203"	"6655"	25	"F"	"Ovis aries"	"Impresso-Cardial"	"MEDIUM"	-5631	-5525	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.784563	16.011773	"Konjevrate"	NA	"OP"	"EN"	"n/a"	"PSU-5557/ UCIAMS-119838"	"6175"	30	"F"	"Ovis aries"	"Impresso-Cardial"	"MEDIUM"	-5215	-5016	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.899871	15.843811	"Rašinovac"	NA	"OP"	"EN"	"US 3 (lower part)"	"PSU-64923/ UCIAMS-158546"	"7065"	25	"F"	"Capra hircus"	"Impresso-Cardial"	"HIGH"	-6012	-5890	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	43.899871	15.843811	"Rašinovac"	NA	"OP"	"EN"	"US 3 (upper part)"	"PSU-5612/ UCIAMS-127394"	"7060"	25	"F"	"Bos taurus"	"Impresso-Cardial"	"HIGH"	-6011	-5851	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.923297	15.842279	"Krivace"	NA	"OP"	"MN"	"III/A1"	"PSU-5292/ UCIAMS-116204"	"6300"	25	"F"	"Bos taurus"	"Danilo"	"HIGH"	-5318	-5214	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.923297	15.842279	"Krivace"	NA	"OP"	"MN"	"1/SJ20"	"PSU-5615/ UCIAMS-127397"	"6290"	20	"H"	"Homo sapiens"	"Danilo"	"HIGH"	-5310	-5216	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.923297	15.842279	"Krivace"	NA	"OP"	"MN"	"1/SJ24"	"PSU-5614/ UCIAMS-127396"	"6285"	20	"H"	"Homo sapiens"	"Danilo"	"HIGH"	-5308	-5216	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.923297	15.842279	"Krivace"	NA	"OP"	"MN"	"1/SJ22"	"PSU-5613/ UCIAMS-127395"	"6270"	20	"H"	"Homo sapiens"	"Danilo"	"HIGH"	-5307	-5212	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	43.923297	15.842279	"Krivace"	NA	"OP"	"MN"	"III/A2"	"PSU-5558/ UCIAMS-119839"	"6115"	30	"F"	"Sus scrofa"	"Danilo"	"HIGH"	-5209	-4943	TRUE	NA	1	"McClure et al. 2016 "	"10.2458/56.17918"	1	1	NA
NA	"Croatia"	44.238636	15.511481	"Gospodska Pecina"	NA	"GR"	"EN"	"Lay. C, lower hearth"	"Z-579"	"7010"	90	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-6057	-5725	TRUE	NA	1	"Srdoc et al. 1981"	"10.1017/S0033822200037802"	1	1	NA
NA	"Croatia"	44.020201	15.475912	"Tinj"	NA	"OP"	"EN"	"I (pit 1)"	"GrN-15236"	"6980"	160	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-6219	-5568	FALSE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.020201	15.475912	"Tinj"	NA	"OP"	"EN"	"I (pit 2)"	"GrN-15237"	"6670"	260	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-6076	-5045	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.020201	15.475912	"Tinj"	NA	"OP"	"EN"	"I (pit 3)"	"GrN-15238"	"6280"	210	"WC"	"Wood charcoal (unidentified)"	"Early Neolithic"	"LOW"	-5624	-4729	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"B\IX\ (upper part)"	"Z-3399 "	"7560"	120	"F"	"Bone (unidentified)"	"Intrusion"	"LOW"	-6648	-6091	FALSE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"A\1A\1 (upper part) AMS "	"Poz-18393"	"6925"	35	"F"	"Bone (unidentified)"	"Intrusion"	"LOW"	-5888	-5727	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"A\1A\ sterile (lower part) "	"Poz-18395 "	"6900"	40	"F"	"Bone (unidentified)"	"Impresso-Cardial"	"MEDIUM"	-5888	-5714	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"A\1A\ sterile (lower part)"	"Beta-222406"	"6820"	50	"F"	"Bone (unidentified)"	"Impresso-Cardial"	"MEDIUM"	-5802	-5626	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"A\1A\1 (upper part)"	"Beta-222405"	"6500"	60	"F"	"Bone (unidentified)"	"Impresso-Cardial"	"MEDIUM"	-5611	-5331	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	44.528388	15.072992	"Crno Vrilo"	NA	"OP"	"EN"	"A\IA\sterile (lower part)"	"Z-3398 "	"6400"	110	"F"	"Bone (unidentified)"	"Intrusion"	"LOW"	-5613	-5072	TRUE	NA	1	"Kacar 2019"	"10.4312/dp.46.22"	1	1	NA
NA	"Croatia"	45.316058	14.203959	"Pupicina Cave"	NA	"GR"	"MN"	"n/a"	"OxA-18128"	"6606"	36	"WC"	"Fraxinus so."	"Middle Neolithic"	"MEDIUM"	-5621	-5479	TRUE	NA	1	"Forenbaher et al. 2013"	"10.1179/1461957113Y.0000000038"	1	1	NA
NA	"Croatia"	45.316058	14.203959	"Pupicina Cave"	NA	"GR"	"MN"	"n/a"	"OxA-18119"	"6516"	36	"WC"	"Fraxinus so."	"Middle Neolithic"	"MEDIUM"	-5606	-5377	TRUE	NA	1	"Forenbaher et al. 2013"	"10.1179/1461957113Y.0000000038"	1	1	NA
NA	"Croatia"	45.316058	14.203959	"Pupicina Cave"	NA	"GR"	"LMEN"	"n/a"	"OxA-18027"	"6190"	36	"WC"	"Fraxinus so."	"Castelnovian/Early Neolithic"	"MEDIUM"	-5293	-5030	TRUE	NA	1	"Forenbaher et al. 2013"	"10.1179/1461957113Y.0000000038"	1	1	NA
NA	"Croatia"	45.783024	14.203839	"Podosojna Cave"	NA	"GR"	"LM"	"Horizon G"	"Z-198"	"6460"	95	"WC"	"Wood charcoal (unidentified)"	"Late Mesolithic"	"LOW"	-5617	-5219	TRUE	NA	1	"Komšo 2006 "	"Komvso08"	1	1	NA
NA	"Croatia"	45.313498	14.155845	"Pupicina pec"	NA	"GR"	"EN"	"Horizont H-I"	"Beta-131625"	"6680"	100	"WC"	"Wood charcoal (unidentified)"	"Vlaska"	"LOW"	-5778	-5409	TRUE	NA	NA	"Forenbaher & Miracle 2006"	"10.4312/dp.33.10"	1	1	NA
NA	"Croatia"	45.313498	14.155845	"Pupicina pec"	NA	"GR"	"EN"	"Horizont H-I"	"Z-2575"	"6600"	240	"WC"	"Wood charcoal (unidentified)"	"Vlaska"	"LOW"	-5991	-5035	TRUE	NA	NA	"Forenbaher & Miracle 2006"	"10.4312/dp.33.10"	1	1	NA
NA	"Croatia"	45.313498	14.155845	"Pupicina pec"	NA	"GR"	"EN"	"Horizont H-I"	"OxA-8471"	"6495"	60	"WC"	"Wood charcoal (unidentified)"	"Vlaska"	"LOW"	-5608	-5330	TRUE	NA	NA	"Forenbaher & Miracle 2006"	"10.4312/dp.33.10"	1	1	NA
NA	"Croatia"	45.313498	14.155845	"Pupicina pec"	NA	"GR"	"EN"	"Horizont H-I"	"Beta-131624"	"6270"	120	"WC"	"Wood charcoal (unidentified)"	"Vlaska"	"LOW"	-5476	-4943	TRUE	NA	NA	"Forenbaher & Miracle 2006"	"10.4312/dp.33.10"	1	1	NA
NA	"Croatia"	44.819147	13.950637	"Kargadur"	NA	"OP"	"EN"	"n/a"	"OxA-21092"	"6769"	33	"CE"	"Hordeum sp."	"Impresso-Cardial"	"MEDIUM"	-5723	-5626	TRUE	NA	1	"Forenbaher et al. 2013"	"10.1179/1461957113Y.0000000038"	1	1	NA
NA	"Croatia"	44.819147	13.950637	"Kargadur"	NA	"OP"	"EN"	"n/a"	"OxA-21093"	"6612"	32	"CE"	"Hordeum sp."	"Impresso-Cardial"	"MEDIUM"	-5621	-5480	TRUE	NA	1	"Forenbaher et al. 2013"	"10.1179/1461957113Y.0000000038"	1	1	NA
NA	"Croatia"	45.442898	13.945246	"Jac<U+030C>mica Cave"	NA	"GR"	"MN"	"n/a"	"OxA-18181"	"6191"	31	"WC"	"Fraxinus sp."	"Middle Neolithic"	"MEDIUM"	-5287	-5040	TRUE	NA	1	"Forenbaher & Miracle 2014"	"Forenbaher14"	1	1	NA
NA	"Croatia"	44.823	13.935	"Vižula"	NA	"OP"	"EN"	"Layer I"	"Hd-12093"	"6850"	180	"F"	"Bone (unidentfied)"	"Impressed Ware"	"LOW"	-6077	-5417	TRUE	NA	NA	"Biagi & Voytek 1994"	"Biagi94"	1	1	NA
NA	"Croatia"	44.823	13.935	"Vižula"	NA	"OP"	"EN"	"Layer I"	"Hd-11733"	"6140"	65	"F"	"Bone (unidentfied)"	"Impressed Ware"	"MEDIUM"	-5293	-4855	TRUE	NA	NA	"Biagi & Voytek 1994"	"Biagi94"	1	1	NA
NA	"Croatia"	45.4477	13.7083	"Breg"	NA	"OP"	"LM"	"Layer 3a, hearth, 0.7 to 0.8m deep"	"Z-1421"	"6630"	150	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-5841	-5230	TRUE	NA	NA	"Srdoc et al. 1987"	"10.1017/S0033822200043617"	1	1	NA
NA	"France"	42.093036	9.508624	"Casabianda"	NA	"OP"	"EN"	"Layer I"	"MC-2243"	"6670"	150	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5885	-5322	TRUE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"France"	42.8334	9.4667	"Abris de Torre d'Aquila"	NA	"RK"	"EM"	"Layer 7-8"	"LGQ-507"	"7840"	310	"WC"	"Wood charcoal (unidentified)"	"Island Mesolithic"	"LOW"	-7520	-6090	FALSE	NA	NA	"Costa 2004"	"10.3406/galip.2004.2043"	1	1	NA
NA	"France"	42.8334	9.4667	"Abris de Torre d'Aquila"	NA	"RK"	"EM"	"Layer 7-8"	"LGQ-508"	"6920"	300	"WC"	"Wood charcoal (unidentified)"	"Island Mesolithic"	"LOW"	-6427	-5312	FALSE	NA	NA	"Costa 2004"	"10.3406/galip.2004.2043"	1	1	NA
NA	"France"	42.8334	9.4667	"Abris de Torre d'Aquila"	NA	"RK"	"MN"	"Layer 5"	"LGQ-191"	"5401"	151	"WC"	"Wood charcoal (unidentified)"	"Presa / Présien"	"LOW"	-4581	-3813	FALSE	NA	NA	"Magdelaine 1995"	"10.3406/bspf.1995.10037"	1	1	NA
NA	"France"	42.8334	9.4667	"Abris de Torre d'Aquila"	NA	"RK"	"MN"	"Layer 5"	"LGQ-189"	"5263"	161	"WC"	"Wood charcoal (unidentified)"	"Presa / Présien"	"LOW"	-4442	-3709	FALSE	NA	NA	"Magdelaine 1995"	"10.3406/bspf.1995.10037"	1	1	NA
NA	"France"	42.8334	9.4667	"Abris de Torre d'Aquila"	NA	"RK"	"MN"	"Layer 5"	"LGQ-190"	"5204"	178	"WC"	"Wood charcoal (unidentified)"	"Presa / Présien"	"LOW"	-4435	-3643	FALSE	NA	NA	"Magdelaine 1995"	"10.3406/bspf.1995.10037"	1	1	NA
NA	"France"	42.89037	9.425046	"Grotte de Gritulu"	NA	"GR"	"EN"	"US 46"	"Ly-824"	"6840"	60	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5877	-5627	TRUE	NA	NA	"Banadora BD"	"Banadora21"	1	1	NA
NA	"France"	42.69349	9.33536	"Abri de Strette"	NA	"RK"	"EN"	"2 Layer XXB et 1 Layer XIV"	"Ly-2836"	"6480"	480	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-6391	-4401	FALSE	NA	NA	"Magdelaine 1985"	"Magdeleine85"	1	1	NA
NA	"France"	42.69349	9.33536	"Abri de Strette"	NA	"RK"	"EN"	"2 Layer XXB et 1 Layer XIV"	"Ly-2835"	"6420"	300	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5976	-4714	TRUE	NA	NA	"Magdelaine 1985"	"Magdeleine85"	1	1	NA
NA	"France"	41.62	9.28	"Porto-Vecchio - Foce di Termini"	NA	"OP"	"MN"	"n/a"	"Ly-1323 (OxA)"	"6415"	60	"n/a"	"n/a"	"Poinçonné"	"LOW"	-5480	-5223	TRUE	NA	NA	"Costa 2004"	"Costa04a"	1	1	NA
NA	"France"	41.62	9.28	"Porto-Vecchio - Foce di Termini"	NA	"OP"	"MN"	"n/a"	"Ly-1324 (OxA)"	"5980"	60	"n/a"	"n/a"	"Poinçonné"	"LOW"	-5009	-4718	TRUE	NA	NA	"Costa 2004"	"Costa04a"	1	1	NA
NA	"France"	42.606	9.257	"A Teppa di U Lupinu"	NA	"GR"	"MN"	"US 16"	"Ly-13549"	"7435"	80	"F"	"Burnt micromammal bones"	"Poinçonné"	"MEDIUM"	-6436	-6087	FALSE	NA	NA	"Salotti 2008"	"10.3409/azc.51a_1-2.15-34"	1	1	NA
NA	"France"	42.606	9.257	"A Teppa di U Lupinu"	NA	"GR"	"MN"	"US 16"	"Ly-13550"	"5795"	35	"WC"	"Wood charcoal (unidentified)"	"Poinçonné"	"LOW"	-4725	-4542	TRUE	NA	NA	"Salotti 2008"	"10.3409/azc.51a_1-2.15-34"	1	1	NA
NA	"France"	41.387823	9.184647	"Abri du Monte Leone"	NA	"RK"	"MM"	"US 20"	"AA-35788"	"7930"	85	"WC"	"Wood charcoal (unidentified)"	"Island Mesolithic"	"LOW"	-7057	-6604	FALSE	NA	NA	"Costa 2004"	"10.3406/galip.2004.2043"	1	1	NA
NA	"France"	41.387758	9.167573	"Longone-Bonifacio"	NA	"OP"	"EN"	"Layer. 4.a.2"	"LGQ-617"	"6320"	140	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5556	-4943	TRUE	NA	NA	"Lanfranchi & Weiss 1997"	"Lanfranchi97"	1	1	NA
NA	"France"	41.392912	9.165806	"Abri d'Araguina-Sennola"	NA	"RK"	"EN"	"Layer XVII"	"Gif-2325"	"6650"	140	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5832	-5325	TRUE	NA	NA	"Lanfranchi 1972"	"Lanfranchi72"	1	1	NA
NA	"France"	41.392912	9.165806	"Abri d'Araguina-Sennola"	NA	"RK"	"EN"	"Layer XVII"	"Gif-2324"	"6430"	140	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5630	-5054	TRUE	NA	NA	"Lanfranchi 1972"	"Lanfranchi72"	1	1	NA
NA	"France"	41.7	9.1167	"Abri de Curacchiaghju"	NA	"RK"	"EN"	"Layer 6c"	"Gif-1962"	"7600"	180	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-7029	-6073	FALSE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"France"	42.255492	9.033342	"Abri des Castelli"	NA	"RK"	"EN"	"Layer G"	"Beta-332596"	"6680"	40	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5668	-5484	TRUE	NA	NA	"Mazet et al. 2016"	"Mazet16"	1	1	NA
NA	"France"	42.255492	9.033342	"Abri des Castelli"	NA	"RK"	"EN"	"Layer G"	"LTL-4435A"	"6325"	55	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5473	-5131	TRUE	NA	NA	"Mazet et al. 2016"	"Mazet16"	1	1	NA
NA	"France"	42.255492	9.033342	"Abri des Castelli"	NA	"RK"	"MN"	"C2"	"Beta-332597"	"5980"	40	"WC"	"Acer sp."	"Curasien"	"MEDIUM"	-4991	-4731	TRUE	NA	NA	"Mazet et al. 2016"	"Mazet16"	1	1	NA
NA	"France"	41.52652	8.92148	"Renaghju"	NA	"OP"	"EN"	"US 61"	"Ly-9519"	"6769"	41	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5731	-5574	TRUE	NA	NA	"Lugliè 2018"	"10.1016/j.quaint.2017.12.032"	1	1	NA
NA	"France"	41.52652	8.92148	"Renaghju"	NA	"OP"	"EN"	"US 104"	"Ly-8327"	"6525"	60	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5617	-5370	TRUE	NA	1	"Lugliè 2018"	"10.1016/j.quaint.2017.12.032"	1	1	NA
NA	"France"	41.52652	8.92148	"Renaghju"	NA	"OP"	"EN"	"Phase 1"	"Ly-11262"	"6290"	40	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-5367	-5126	TRUE	"Banadora"	NA	"Banadora BD"	"Banadora21"	1	1	NA
NA	"France"	41.52652	8.92148	"Renaghju"	NA	"OP"	"EN"	"US 66"	"Ly-8328"	"6095"	45	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5209	-4851	TRUE	NA	1	"Lugliè 2018"	"10.1016/j.quaint.2017.12.032"	1	1	NA
NA	"France"	41.52652	8.92148	"Renaghju"	NA	"OP"	"MN"	"Phase 3"	"Ly-10229"	"5685"	55	"WC"	"Wood charcoal (unidentified)"	"Bonu Ighinu corse"	"LOW"	-4680	-4368	FALSE	NA	NA	"Banadora BD"	"Banadora21"	1	1	NA
NA	"France"	41.739	8.8612	"Campu Stefanu"	NA	"RK"	"MM"	"US 114-119"	"UGAMS-3824 (AA-097)"	"7920"	35	"H"	"Homo sapiens"	"Island Mesolithic"	"HIGH"	-7034	-6652	FALSE	NA	NA	"Cesari et al. 2008"	"Cesari08"	1	1	NA
NA	"France"	41.739	8.8612	"Campu Stefanu"	NA	"RK"	"EN"	"US 108a"	"UGAMS-3825 (AA-098)"	"7700"	30	"F"	"Prolagus sp."	"Impressed Ware"	"MEDIUM"	-6598	-6462	FALSE	NA	NA	"Cesari et al. 2011"	"Cesari11"	1	1	NA
NA	"France"	41.7473128	8.8467404	"Basi"	NA	"OP"	"LM"	"Excavation 1, Layer 7"	"Gif-1851"	"7700"	150	"WC"	"Wood charcoal (unidentified)"	"Thyrrenian Cardial"	"LOW"	-7034	-6246	FALSE	NA	NA	"Bailloud 1972"	"Bailloud72"	1	1	NA
NA	"France"	41.7473128	8.8467404	"Basi"	NA	"OP"	"LN"	"Excavation 1, Layer 5"	"Gif-1849"	"5250"	120	"WC"	"Wood charcoal (unidentified)"	"Basien"	"LOW"	-4340	-3797	FALSE	NA	NA	"Bailloud 1972"	"Bailloud72"	1	1	NA
NA	"France"	41.7473128	8.8467404	"Basi"	NA	"OP"	"LN"	"Excavation 1, Layer 5"	"Gif-1848"	"5200"	120	"WC"	"Wood charcoal (unidentified)"	"Basien"	"LOW"	-4328	-3714	FALSE	NA	NA	"Bailloud 1972"	"Bailloud72"	1	1	NA
NA	"France"	41.7473128	8.8467404	"Basi"	NA	"OP"	"LN"	"Excavation 1, Layer 5"	"Gif-1850"	"5200"	120	"WC"	"Wood charcoal (unidentified)"	"Basien"	"LOW"	-4328	-3714	FALSE	NA	NA	"Bailloud 1972"	"Bailloud72"	1	1	NA
NA	"France"	42.5667	8.75	"A Revellata 1"	NA	"OP"	"EN"	"Layer III"	"Ly-6085"	"6280"	75	"WC"	"Wood charcoal (unidentified)"	"Linear Incised Ware"	"LOW"	-5470	-5036	TRUE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"UE 28781-inf"	"LTL-15941A"	"6803"	45	"WC"	"Arbutus unedo"	"Impressa"	"MEDIUM"	-5767	-5624	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"UE 5711"	"Ly-1713 (GrA-20195)"	"6790"	50	"WC"	"Quercus sp."	"Impressa"	"MEDIUM"	-5761	-5570	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"UE 5770"	"Gif-A101334"	"6790"	90	"WC"	"Wood charcoal (unidentified)"	"Impressa"	"LOW"	-5886	-5530	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"UE 29203"	"LTL-15942A"	"6745"	45	"WC"	"Maloideae sp."	"Impressa"	"MEDIUM"	-5726	-5566	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 28889"	"GrA-29403"	"6725"	45	"CE"	"Cerealia sp. (unidentified)"	"Impressa"	"HIGH"	-5724	-5559	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47799-inf"	"LTL-13787A"	"6666"	45	"SE"	"Bryonia sp. (seeds)"	"Impressa"	"HIGH"	-5662	-5482	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 28889"	"GrA-29528"	"6650"	45	"CE"	"Cerealia sp. (unidentified)"	"Impressa"	"HIGH"	-5636	-5481	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 41678"	"LTL-8006A"	"6649"	45	"CE"	"Cerealia sp. (unidentified)"	"Cardial"	"HIGH"	-5636	-5481	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"Ens. III INF26B"	"Ly-5692"	"6610"	110	"SE"	"Corylus avellana"	"Impressed Ware"	"LOW"	-5727	-5361	TRUE	NA	NA	"Binder 1995"	"Binder95"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 2067"	"GrA-26895"	"6605"	40	"SE"	"Quercus sp. (acorn)"	"Impressa"	"HIGH"	-5621	-5479	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47801"	"LTL-8001A"	"6600"	45	"CE"	"Triticum sp."	"Impressa"	"HIGH"	-5621	-5478	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 41678"	"LTL-8005A"	"6599"	45	"CE"	"Cerealia sp. (unidentified)"	"Impressa"	"HIGH"	-5621	-5478	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"1"	"Ly-6495"	"6565"	75	"WC"	"Wood charcoal (unidentified)"	"Impressed Ware"	"LOW"	-5630	-5374	TRUE	NA	NA	"Binder 1995"	"Binder95"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47799-sup"	"LTL-13788A"	"6547"	45	"SE"	"Bryonia sp. (seeds)"	"Impressa"	"HIGH"	-5617	-5385	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47801"	"LTL-8002A"	"6539"	45	"SE"	"Quercus sp. (acorn)"	"Impressa"	"HIGH"	-5616	-5381	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 18364"	"LTL-8011A"	"6507"	45	"SE"	"Quercus sp. (acorn)"	"Impressa"	"HIGH"	-5606	-5371	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47800"	"LTL-8004A"	"6507"	45	"SE"	"Quercus sp. (acorn)"	"Impressa"	"HIGH"	-5606	-5371	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"Sector North"	"GrA-26897"	"6500"	40	"SE"	"Quercus sp. (acorn)"	"Impressa"	"HIGH"	-5551	-5369	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 18364"	"LTL-8012A"	"6499"	45	"SE"	"Quercus sp. (acorn)"	"Cardial"	"HIGH"	-5557	-5366	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"1"	"Ly-5340"	"6490"	75	"SE"	"Quercus sp. (acorn)"	"Impressed Ware"	"HIGH"	-5615	-5314	TRUE	NA	NA	"Binder 1995"	"Binder95"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 19000"	"LTL-14104A"	"6466"	40	"WC"	"Corylus avellana"	"Cardial"	"HIGH"	-5481	-5329	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"US 47800"	"LTL-8003A"	"6452"	45	"SE"	"Quercus sp. (acorn)"	"Cardial"	"HIGH"	-5480	-5324	TRUE	NA	NA	"Binder et al. 2018"	"10.4312/dp.44.4"	1	1	NA
NA	"France"	43.812212	7.505944	"Abri Pendimoun"	NA	"RK"	"EN"	"Sector North, Burial H2, US43000"	"GrA-32061"	"6450"	40	"H"	"Homo sapiens"	"Cardial"	"HIGH"	-5479	-5331	TRUE	NA	NA	"Binder & Sénépart 2010"	"Binder10"	1	1	NA
