region	site	date	cause	type	density
14576	Izaz	Tell Sha'eer	2012-09-13	Construction	Domestic	0.000825763831544178
14577	Izaz	Tell Sha'eer	2012-09-14	Construction	Domestic	0.000825763831544178
14578	Izaz	Tell Sha'eer	2012-09-15	Construction	Domestic	0.000825763831544178
14579	Izaz	Tell Sha'eer	2012-09-16	Construction	Domestic	0.000825763831544178
14580	Izaz	Tell Sha'eer	2012-09-17	Construction	Domestic	0.000825763831544178
14581	Izaz	Tell Sha'eer	2012-09-18	Construction	Domestic	0.000825763831544178
14582	Izaz	Tell Sha'eer	2012-09-19	Construction	Domestic	0.000825763831544178
14583	Izaz	Tell Sha'eer	2012-09-20	Construction	Domestic	0.000825763831544178
14584	Izaz	Tell Sha'eer	2012-09-21	Construction	Domestic	0.000825763831544178
14585	Izaz	Tell Sha'eer	2012-09-22	Construction	Domestic	0.000825763831544178
14586	Izaz	Tell Sha'eer	2012-09-23	Construction	Domestic	0.000825763831544178
14587	Izaz	Tell Sha'eer	2012-09-24	Construction	Domestic	0.000825763831544178
14588	Izaz	Tell Sha'eer	2012-09-25	Construction	Domestic	0.000825763831544178
14589	Izaz	Tell Sha'eer	2012-09-26	Construction	Domestic	0.000825763831544178
14590	Izaz	Tell Sha'eer	2012-09-27	Construction	Domestic	0.000825763831544178
14591	Izaz	Tell Sha'eer	2012-09-28	Construction	Domestic	0.000825763831544178
14592	Izaz	Tell Sha'eer	2012-09-29	Construction	Domestic	0.000825763831544178
14593	Izaz	Tell Sha'eer	2012-09-30	Construction	Domestic	0.000825763831544178
14594	Izaz	Tell Sha'eer	2012-10-01	Construction	Domestic	0.000825763831544178
14595	Izaz	Tell Sha'eer	2012-10-02	Construction	Domestic	0.000825763831544178
14596	Izaz	Tell Sha'eer	2012-10-03	Construction	Domestic	0.000825763831544178
14597	Izaz	Tell Sha'eer	2012-10-04	Construction	Domestic	0.000825763831544178
14598	Izaz	Tell Sha'eer	2012-10-05	Construction	Domestic	0.000825763831544178
14599	Izaz	Tell Sha'eer	2012-10-06	Construction	Domestic	0.000825763831544178
14600	Izaz	Tell Sha'eer	2012-10-07	Construction	Domestic	0.000825763831544178
14601	Izaz	Tell Sha'eer	2012-10-08	Construction	Domestic	0.000825763831544178
14602	Izaz	Tell Sha'eer	2012-10-09	Construction	Domestic	0.000825763831544178
14603	Izaz	Tell Sha'eer	2012-10-10	Construction	Domestic	0.000825763831544178
14604	Izaz	Tell Sha'eer	2012-10-11	Construction	Domestic	0.000825763831544178
14605	Izaz	Tell Sha'eer	2012-10-12	Construction	Domestic	0.000825763831544178
14606	Izaz	Tell Sha'eer	2012-10-13	Construction	Domestic	0.000825763831544178
14607	Izaz	Tell Sha'eer	2012-10-14	Construction	Domestic	0.000825763831544178
14608	Izaz	Tell Sha'eer	2012-10-15	Construction	Domestic	0.000825763831544178
14609	Izaz	Tell Sha'eer	2012-10-16	Construction	Domestic	0.000825763831544178
14610	Izaz	Tell Sha'eer	2012-10-17	Construction	Domestic	0.000825763831544178
14611	Izaz	Tell Sha'eer	2012-10-18	Construction	Domestic	0.000825763831544178
14612	Izaz	Tell Sha'eer	2012-10-19	Construction	Domestic	0.000825763831544178
14613	Izaz	Tell Sha'eer	2012-10-20	Construction	Domestic	0.000825763831544178
14614	Izaz	Tell Sha'eer	2012-10-21	Construction	Domestic	0.000825763831544178
14615	Izaz	Tell Sha'eer	2012-10-22	Construction	Domestic	0.000825763831544178
14616	Izaz	Tell Sha'eer	2012-10-23	Construction	Domestic	0.000825763831544178
14617	Izaz	Tell Sha'eer	2012-10-24	Construction	Domestic	0.000825763831544178
14618	Izaz	Tell Sha'eer	2012-10-25	Construction	Domestic	0.000825763831544178
14619	Izaz	Tell Sha'eer	2012-10-26	Construction	Domestic	0.000825763831544178
14620	Izaz	Tell Sha'eer	2012-10-27	Construction	Domestic	0.000825763831544178
14621	Izaz	Tell Sha'eer	2012-10-28	Construction	Domestic	0.000825763831544178
14622	Izaz	Tell Sha'eer	2012-10-29	Construction	Domestic	0.000825763831544178
14623	Izaz	Tell Sha'eer	2012-10-30	Construction	Domestic	0.000825763831544178
14624	Izaz	Tell Sha'eer	2012-10-31	Construction	Domestic	0.000825763831544178
14625	Izaz	Tell Sha'eer	2012-11-01	Construction	Domestic	0.000825763831544178
14626	Izaz	Tell Sha'eer	2012-11-02	Construction	Domestic	0.000825763831544178
14627	Izaz	Tell Sha'eer	2012-11-03	Construction	Domestic	0.000825763831544178
14628	Izaz	Tell Sha'eer	2012-11-04	Construction	Domestic	0.000825763831544178
14629	Izaz	Tell Sha'eer	2012-11-05	Construction	Domestic	0.000825763831544178
14630	Izaz	Tell Sha'eer	2012-11-06	Construction	Domestic	0.000825763831544178
14631	Izaz	Tell Sha'eer	2012-11-07	Construction	Domestic	0.000825763831544178
14632	Izaz	Tell Sha'eer	2012-11-08	Construction	Domestic	0.000825763831544178
14633	Izaz	Tell Sha'eer	2012-11-09	Construction	Domestic	0.000825763831544178
14634	Izaz	Tell Sha'eer	2012-11-10	Construction	Domestic	0.000825763831544178
14635	Izaz	Tell Sha'eer	2012-11-11	Construction	Domestic	0.000825763831544178
14636	Izaz	Tell Sha'eer	2012-11-12	Construction	Domestic	0.000825763831544178
14637	Izaz	Tell Sha'eer	2012-11-13	Construction	Domestic	0.000825763831544178
14638	Izaz	Tell Sha'eer	2012-11-14	Construction	Domestic	0.000825763831544178
14639	Izaz	Tell Sha'eer	2012-11-15	Construction	Domestic	0.000825763831544178
14640	Izaz	Tell Sha'eer	2012-11-16	Construction	Domestic	0.000825763831544178
14641	Izaz	Tell Sha'eer	2012-11-17	Construction	Domestic	0.000825763831544178
14642	Izaz	Tell Sha'eer	2012-11-18	Construction	Domestic	0.000825763831544178
14643	Izaz	Tell Sha'eer	2012-11-19	Construction	Domestic	0.000825763831544178
14644	Izaz	Tell Sha'eer	2012-11-20	Construction	Domestic	0.000825763831544178
14645	Izaz	Tell Sha'eer	2012-11-21	Construction	Domestic	0.000825763831544178
14646	Izaz	Tell Sha'eer	2012-11-22	Construction	Domestic	0.000825763831544178
14647	Izaz	Tell Sha'eer	2012-11-23	Construction	Domestic	0.000825763831544178
14648	Izaz	Tell Sha'eer	2012-11-24	Construction	Domestic	0.000825763831544178
14649	Izaz	Tell Sha'eer	2012-11-25	Construction	Domestic	0.000825763831544178
14650	Izaz	Tell Sha'eer	2012-11-26	Construction	Domestic	0.000825763831544178
14651	Izaz	Tell Sha'eer	2012-11-27	Construction	Domestic	0.000825763831544178
14652	Izaz	Tell Sha'eer	2012-11-28	Construction	Domestic	0.000825763831544178
14653	Izaz	Tell Sha'eer	2012-11-29	Construction	Domestic	0.000825763831544178
14654	Izaz	Tell Sha'eer	2012-11-30	Construction	Domestic	0.000825763831544178
14655	Izaz	Tell Sha'eer	2012-12-01	Construction	Domestic	0.000825763831544178
14656	Izaz	Tell Sha'eer	2012-12-02	Construction	Domestic	0.000825763831544178
14657	Izaz	Tell Sha'eer	2012-12-03	Construction	Domestic	0.000825763831544178
14658	Izaz	Tell Sha'eer	2012-12-04	Construction	Domestic	0.000825763831544178
14659	Izaz	Tell Sha'eer	2012-12-05	Construction	Domestic	0.000825763831544178
14660	Izaz	Tell Sha'eer	2012-12-06	Construction	Domestic	0.000825763831544178
14661	Izaz	Tell Sha'eer	2012-12-07	Construction	Domestic	0.000825763831544178
14662	Izaz	Tell Sha'eer	2012-12-08	Construction	Domestic	0.000825763831544178
14663	Izaz	Tell Sha'eer	2012-12-09	Construction	Domestic	0.000825763831544178
14664	Izaz	Tell Sha'eer	2012-12-10	Construction	Domestic	0.000825763831544178
14665	Izaz	Tell Sha'eer	2012-12-11	Construction	Domestic	0.000825763831544178
14666	Izaz	Tell Sha'eer	2012-12-12	Construction	Domestic	0.000825763831544178
14667	Izaz	Tell Sha'eer	2012-12-13	Construction	Domestic	0.000825763831544178
14668	Izaz	Tell Sha'eer	2012-12-14	Construction	Domestic	0.000825763831544178
14669	Izaz	Tell Sha'eer	2012-12-15	Construction	Domestic	0.000825763831544178
14670	Izaz	Tell Sha'eer	2012-12-16	Construction	Domestic	0.000825763831544178
14671	Izaz	Tell Sha'eer	2012-12-17	Construction	Domestic	0.000825763831544178
14672	Izaz	Tell Sha'eer	2012-12-18	Construction	Domestic	0.000825763831544178
14673	Izaz	Tell Sha'eer	2012-12-19	Construction	Domestic	0.000825763831544178
14674	Izaz	Tell Sha'eer	2012-12-20	Construction	Domestic	0.000825763831544178
14675	Izaz	Tell Sha'eer	2012-12-21	Construction	Domestic	0.000825763831544178
14676	Izaz	Tell Sha'eer	2012-12-22	Construction	Domestic	0.000825763831544178
14677	Izaz	Tell Sha'eer	2012-12-23	Construction	Domestic	0.000825763831544178
14678	Izaz	Tell Sha'eer	2012-12-24	Construction	Domestic	0.000825763831544178
14679	Izaz	Tell Sha'eer	2012-12-25	Construction	Domestic	0.000825763831544178
14680	Izaz	Tell Sha'eer	2012-12-26	Construction	Domestic	0.000825763831544178
14681	Izaz	Tell Sha'eer	2012-12-27	Construction	Domestic	0.000825763831544178
14682	Izaz	Tell Sha'eer	2012-12-28	Construction	Domestic	0.000825763831544178
14683	Izaz	Tell Sha'eer	2012-12-29	Construction	Domestic	0.000825763831544178
14684	Izaz	Tell Sha'eer	2012-12-30	Construction	Domestic	0.000825763831544178
14685	Izaz	Tell Sha'eer	2012-12-31	Construction	Domestic	0.000825763831544178
14686	Izaz	Tell Sha'eer	2013-01-01	Construction	Domestic	0.000825763831544178
14687	Izaz	Tell Sha'eer	2013-01-02	Construction	Domestic	0.000825763831544178
14688	Izaz	Tell Sha'eer	2013-01-03	Construction	Domestic	0.000825763831544178
14689	Izaz	Tell Sha'eer	2013-01-04	Construction	Domestic	0.000825763831544178
14690	Izaz	Tell Sha'eer	2013-01-05	Construction	Domestic	0.000825763831544178
14691	Izaz	Tell Sha'eer	2013-01-06	Construction	Domestic	0.000825763831544178
14692	Izaz	Tell Sha'eer	2013-01-07	Construction	Domestic	0.000825763831544178
14693	Izaz	Tell Sha'eer	2013-01-08	Construction	Domestic	0.000825763831544178
14694	Izaz	Tell Sha'eer	2013-01-09	Construction	Domestic	0.000825763831544178
14695	Izaz	Tell Sha'eer	2013-01-10	Construction	Domestic	0.000825763831544178
14696	Izaz	Tell Sha'eer	2013-01-11	Construction	Domestic	0.000825763831544178
14697	Izaz	Tell Sha'eer	2013-01-12	Construction	Domestic	0.000825763831544178
14698	Izaz	Tell Sha'eer	2013-01-13	Construction	Domestic	0.000825763831544178
14699	Izaz	Tell Sha'eer	2013-01-14	Construction	Domestic	0.000825763831544178
14700	Izaz	Tell Sha'eer	2013-01-15	Construction	Domestic	0.000825763831544178
14701	Izaz	Tell Sha'eer	2013-01-16	Construction	Domestic	0.000825763831544178
14702	Izaz	Tell Sha'eer	2013-01-17	Construction	Domestic	0.000825763831544178
14703	Izaz	Tell Sha'eer	2013-01-18	Construction	Domestic	0.000825763831544178
14704	Izaz	Tell Sha'eer	2013-01-19	Construction	Domestic	0.000825763831544178
14705	Izaz	Tell Sha'eer	2013-01-20	Construction	Domestic	0.000825763831544178
14706	Izaz	Tell Sha'eer	2013-01-21	Construction	Domestic	0.000825763831544178
14707	Izaz	Tell Sha'eer	2013-01-22	Construction	Domestic	0.000825763831544178
14708	Izaz	Tell Sha'eer	2013-01-23	Construction	Domestic	0.000825763831544178
14709	Izaz	Tell Sha'eer	2013-01-24	Construction	Domestic	0.000825763831544178
14710	Izaz	Tell Sha'eer	2013-01-25	Construction	Domestic	0.000825763831544178
14711	Izaz	Tell Sha'eer	2013-01-26	Construction	Domestic	0.000825763831544178
14712	Izaz	Tell Sha'eer	2013-01-27	Construction	Domestic	0.000825763831544178
14713	Izaz	Tell Sha'eer	2013-01-28	Construction	Domestic	0.000825763831544178
14714	Izaz	Tell Sha'eer	2013-01-29	Construction	Domestic	0.000825763831544178
14715	Izaz	Tell Sha'eer	2013-01-30	Construction	Domestic	0.000825763831544178
14716	Izaz	Tell Sha'eer	2013-01-31	Construction	Domestic	0.000825763831544178
14717	Izaz	Tell Sha'eer	2013-02-01	Construction	Domestic	0.000825763831544178
14718	Izaz	Tell Sha'eer	2013-02-02	Construction	Domestic	0.000825763831544178
14719	Izaz	Tell Sha'eer	2013-02-03	Construction	Domestic	0.000825763831544178
14720	Izaz	Tell Sha'eer	2013-02-04	Construction	Domestic	0.000825763831544178
14721	Izaz	Tell Sha'eer	2013-02-05	Construction	Domestic	0.000825763831544178
14722	Izaz	Tell Sha'eer	2013-02-06	Construction	Domestic	0.000825763831544178
14723	Izaz	Tell Sha'eer	2013-02-07	Construction	Domestic	0.000825763831544178
14724	Izaz	Tell Sha'eer	2013-02-08	Construction	Domestic	0.000825763831544178
14725	Izaz	Tell Sha'eer	2013-02-09	Construction	Domestic	0.000825763831544178
14726	Izaz	Tell Sha'eer	2013-02-10	Construction	Domestic	0.000825763831544178
14727	Izaz	Tell Sha'eer	2013-02-11	Construction	Domestic	0.000825763831544178
14728	Izaz	Tell Sha'eer	2013-02-12	Construction	Domestic	0.000825763831544178
14729	Izaz	Tell Sha'eer	2013-02-13	Construction	Domestic	0.000825763831544178
14730	Izaz	Tell Sha'eer	2013-02-14	Construction	Domestic	0.000825763831544178
14731	Izaz	Tell Sha'eer	2013-02-15	Construction	Domestic	0.000825763831544178
14732	Izaz	Tell Sha'eer	2013-02-16	Construction	Domestic	0.000825763831544178
14733	Izaz	Tell Sha'eer	2013-02-17	Construction	Domestic	0.000825763831544178
14734	Izaz	Tell Sha'eer	2013-02-18	Construction	Domestic	0.000825763831544178
14735	Izaz	Tell Sha'eer	2013-02-19	Construction	Domestic	0.000825763831544178
14736	Izaz	Tell Sha'eer	2013-02-20	Construction	Domestic	0.000825763831544178
14737	Izaz	Tell Sha'eer	2013-02-21	Construction	Domestic	0.000825763831544178
14738	Izaz	Tell Sha'eer	2013-02-22	Construction	Domestic	0.000825763831544178
14739	Izaz	Tell Sha'eer	2013-02-23	Construction	Domestic	0.000825763831544178
14740	Izaz	Tell Sha'eer	2013-02-24	Construction	Domestic	0.000825763831544178
14741	Izaz	Tell Sha'eer	2013-02-25	Construction	Domestic	0.000825763831544178
14742	Izaz	Tell Sha'eer	2013-02-26	Construction	Domestic	0.000825763831544178
14743	Izaz	Tell Sha'eer	2013-02-27	Construction	Domestic	0.000825763831544178
14744	Izaz	Tell Sha'eer	2013-02-28	Construction	Domestic	0.000825763831544178
14745	Izaz	Tell Sha'eer	2013-03-01	Construction	Domestic	0.000825763831544178
14746	Izaz	Tell Sha'eer	2013-03-02	Construction	Domestic	0.000825763831544178
14747	Izaz	Tell Sha'eer	2013-03-03	Construction	Domestic	0.000825763831544178
14748	Izaz	Tell Sha'eer	2013-03-04	Construction	Domestic	0.000825763831544178
14749	Izaz	Tell Sha'eer	2013-03-05	Construction	Domestic	0.000825763831544178
14750	Izaz	Tell Sha'eer	2013-03-06	Construction	Domestic	0.000825763831544178
14751	Izaz	Tell Sha'eer	2013-03-07	Construction	Domestic	0.000825763831544178
14752	Izaz	Tell Sha'eer	2013-03-08	Construction	Domestic	0.000825763831544178
14753	Izaz	Tell Sha'eer	2013-03-09	Construction	Domestic	0.000825763831544178
14754	Izaz	Tell Sha'eer	2013-03-10	Construction	Domestic	0.000825763831544178
14755	Izaz	Tell Sha'eer	2013-03-11	Construction	Domestic	0.000825763831544178
14756	Izaz	Tell Sha'eer	2013-03-12	Construction	Domestic	0.000825763831544178
14757	Izaz	Tell Sha'eer	2013-03-13	Construction	Domestic	0.000825763831544178
14758	Izaz	Tell Sha'eer	2013-03-14	Construction	Domestic	0.000825763831544178
14759	Izaz	Tell Sha'eer	2013-03-15	Construction	Domestic	0.000825763831544178
14760	Izaz	Tell Sha'eer	2013-03-16	Construction	Domestic	0.000825763831544178
14761	Izaz	Tell Sha'eer	2013-03-17	Construction	Domestic	0.000825763831544178
14762	Izaz	Tell Sha'eer	2013-03-18	Construction	Domestic	0.000825763831544178
14763	Izaz	Tell Sha'eer	2013-03-19	Construction	Domestic	0.000825763831544178
14764	Izaz	Tell Sha'eer	2013-03-20	Construction	Domestic	0.000825763831544178
14765	Izaz	Tell Sha'eer	2013-03-21	Construction	Domestic	0.000825763831544178
14766	Izaz	Tell Sha'eer	2013-03-22	Construction	Domestic	0.000825763831544178
14767	Izaz	Tell Sha'eer	2013-03-23	Construction	Domestic	0.000825763831544178
14768	Izaz	Tell Sha'eer	2013-03-24	Construction	Domestic	0.000825763831544178
14769	Izaz	Tell Sha'eer	2013-03-25	Construction	Domestic	0.000825763831544178
14770	Izaz	Tell Sha'eer	2013-03-26	Construction	Domestic	0.000825763831544178
14771	Izaz	Tell Sha'eer	2013-03-27	Construction	Domestic	0.000825763831544178
14772	Izaz	Tell Sha'eer	2013-03-28	Construction	Domestic	0.000825763831544178
14773	Izaz	Tell Sha'eer	2013-03-29	Construction	Domestic	0.000825763831544178
14774	Izaz	Tell Sha'eer	2013-03-30	Construction	Domestic	0.000825763831544178
14775	Izaz	Tell Sha'eer	2013-03-31	Construction	Domestic	0.000825763831544178
14776	Izaz	Tell Sha'eer	2013-04-01	Construction	Domestic	0.000825763831544178
14777	Izaz	Tell Sha'eer	2013-04-02	Construction	Domestic	0.000825763831544178
14778	Izaz	Tell Sha'eer	2013-04-03	Construction	Domestic	0.000825763831544178
14779	Izaz	Tell Sha'eer	2013-04-04	Construction	Domestic	0.000825763831544178
14780	Izaz	Tell Sha'eer	2013-04-05	Construction	Domestic	0.000825763831544178
14781	Izaz	Tell Sha'eer	2013-04-06	Construction	Domestic	0.000825763831544178
14782	Izaz	Tell Sha'eer	2013-04-07	Construction	Domestic	0.000825763831544178
14783	Izaz	Tell Sha'eer	2013-04-08	Construction	Domestic	0.000825763831544178
14784	Izaz	Tell Sha'eer	2013-04-09	Construction	Domestic	0.000825763831544178
14785	Izaz	Tell Sha'eer	2013-04-10	Construction	Domestic	0.000825763831544178
14786	Izaz	Tell Sha'eer	2013-04-11	Construction	Domestic	0.000825763831544178
14787	Izaz	Tell Sha'eer	2013-04-12	Construction	Domestic	0.000825763831544178
14788	Izaz	Tell Sha'eer	2013-04-13	Construction	Domestic	0.000825763831544178
14789	Izaz	Tell Sha'eer	2013-04-14	Construction	Domestic	0.000825763831544178
14790	Izaz	Tell Sha'eer	2013-04-15	Construction	Domestic	0.000825763831544178
14791	Izaz	Tell Sha'eer	2013-04-16	Construction	Domestic	0.000825763831544178
14792	Izaz	Tell Sha'eer	2013-04-17	Construction	Domestic	0.000825763831544178
14793	Izaz	Tell Sha'eer	2013-04-18	Construction	Domestic	0.000825763831544178
14794	Izaz	Tell Sha'eer	2013-04-19	Construction	Domestic	0.000825763831544178
14795	Izaz	Tell Sha'eer	2013-04-20	Construction	Domestic	0.000825763831544178
14796	Izaz	Tell Sha'eer	2013-04-21	Construction	Domestic	0.000825763831544178
14797	Izaz	Tell Sha'eer	2013-04-22	Construction	Domestic	0.000825763831544178
14798	Izaz	Tell Sha'eer	2013-04-23	Construction	Domestic	0.000825763831544178
14799	Izaz	Tell Sha'eer	2013-04-24	Construction	Domestic	0.000825763831544178
14800	Izaz	Tell Sha'eer	2013-04-25	Construction	Domestic	0.000825763831544178
14801	Izaz	Tell Sha'eer	2013-04-26	Construction	Domestic	0.000825763831544178
14802	Izaz	Tell Sha'eer	2013-04-27	Construction	Domestic	0.000825763831544178
14803	Izaz	Tell Sha'eer	2013-04-28	Construction	Domestic	0.000825763831544178
14804	Izaz	Tell Sha'eer	2013-04-29	Construction	Domestic	0.000825763831544178
14805	Izaz	Tell Sha'eer	2013-04-30	Construction	Domestic	0.000825763831544178
14806	Izaz	Tell Sha'eer	2013-05-01	Construction	Domestic	0.000825763831544178
14807	Izaz	Tell Sha'eer	2013-05-02	Construction	Domestic	0.000825763831544178
14808	Izaz	Tell Sha'eer	2013-05-03	Construction	Domestic	0.000825763831544178
14809	Izaz	Tell Sha'eer	2013-05-04	Construction	Domestic	0.000825763831544178
14810	Izaz	Tell Sha'eer	2013-05-05	Construction	Domestic	0.000825763831544178
14811	Izaz	Tell Sha'eer	2013-05-06	Construction	Domestic	0.000825763831544178
14812	Izaz	Tell Sha'eer	2013-05-07	Construction	Domestic	0.000825763831544178
14813	Izaz	Tell Sha'eer	2013-05-08	Construction	Domestic	0.000825763831544178
14814	Izaz	Tell Sha'eer	2013-05-09	Construction	Domestic	0.000825763831544178
14815	Izaz	Tell Sha'eer	2013-05-10	Construction	Domestic	0.000825763831544178
14816	Izaz	Tell Sha'eer	2013-05-11	Construction	Domestic	0.000825763831544178
14817	Izaz	Tell Sha'eer	2013-05-12	Construction	Domestic	0.000825763831544178
14818	Izaz	Tell Sha'eer	2013-05-13	Construction	Domestic	0.000825763831544178
14819	Izaz	Tell Sha'eer	2013-05-14	Construction	Domestic	0.000825763831544178
14820	Izaz	Tell Sha'eer	2013-05-15	Construction	Domestic	0.000825763831544178
14821	Izaz	Tell Sha'eer	2013-05-16	Construction	Domestic	0.000825763831544178
14822	Izaz	Tell Sha'eer	2013-05-17	Construction	Domestic	0.000825763831544178
14823	Izaz	Tell Sha'eer	2013-05-18	Construction	Domestic	0.000825763831544178
14824	Izaz	Tell Sha'eer	2013-05-19	Construction	Domestic	0.000825763831544178
14825	Izaz	Tell Sha'eer	2013-05-20	Construction	Domestic	0.000825763831544178
14826	Izaz	Tell Sha'eer	2013-05-21	Construction	Domestic	0.000825763831544178
14827	Izaz	Tell Sha'eer	2013-05-22	Construction	Domestic	0.000825763831544178
14828	Izaz	Tell Sha'eer	2013-05-23	Construction	Domestic	0.000825763831544178
14829	Izaz	Tell Sha'eer	2013-05-24	Construction	Domestic	0.000825763831544178
14830	Izaz	Tell Sha'eer	2013-05-25	Construction	Domestic	0.000825763831544178
14831	Izaz	Tell Sha'eer	2013-05-26	Construction	Domestic	0.000825763831544178
14832	Izaz	Tell Sha'eer	2013-05-27	Construction	Domestic	0.000825763831544178
14833	Izaz	Tell Sha'eer	2013-05-28	Construction	Domestic	0.000825763831544178
14834	Izaz	Tell Sha'eer	2013-05-29	Construction	Domestic	0.000825763831544178
14835	Izaz	Tell Sha'eer	2013-05-30	Construction	Domestic	0.000825763831544178
14836	Izaz	Tell Sha'eer	2013-05-31	Construction	Domestic	0.000825763831544178
14837	Izaz	Tell Sha'eer	2013-06-01	Construction	Domestic	0.000825763831544178
14838	Izaz	Tell Sha'eer	2013-06-02	Construction	Domestic	0.000825763831544178
14839	Izaz	Tell Sha'eer	2013-06-03	Construction	Domestic	0.000825763831544178
14840	Izaz	Tell Sha'eer	2013-06-04	Construction	Domestic	0.000825763831544178
14841	Izaz	Tell Sha'eer	2013-06-05	Construction	Domestic	0.000825763831544178
14842	Izaz	Tell Sha'eer	2013-06-06	Construction	Domestic	0.000825763831544178
14843	Izaz	Tell Sha'eer	2013-06-07	Construction	Domestic	0.000825763831544178
14844	Izaz	Tell Sha'eer	2013-06-08	Construction	Domestic	0.000825763831544178
14845	Izaz	Tell Sha'eer	2013-06-09	Construction	Domestic	0.000825763831544178
14846	Izaz	Tell Sha'eer	2013-06-10	Construction	Domestic	0.000825763831544178
14847	Izaz	Tell Sha'eer	2013-06-11	Construction	Domestic	0.000825763831544178
14848	Izaz	Tell Sha'eer	2013-06-12	Construction	Domestic	0.000825763831544178
14849	Izaz	Tell Sha'eer	2013-06-13	Construction	Domestic	0.000825763831544178
14850	Izaz	Tell Sha'eer	2013-06-14	Construction	Domestic	0.000825763831544178
14851	Izaz	Tell Sha'eer	2013-06-15	Construction	Domestic	0.000825763831544178
14852	Izaz	Tell Sha'eer	2013-06-16	Construction	Domestic	0.000825763831544178
14853	Izaz	Tell Sha'eer	2013-06-17	Construction	Domestic	0.000825763831544178
14854	Izaz	Tell Sha'eer	2013-06-18	Construction	Domestic	0.000825763831544178
14855	Izaz	Tell Sha'eer	2013-06-19	Construction	Domestic	0.000825763831544178
14856	Izaz	Tell Sha'eer	2013-06-20	Construction	Domestic	0.000825763831544178
14857	Izaz	Tell Sha'eer	2013-06-21	Construction	Domestic	0.000825763831544178
14858	Izaz	Tell Sha'eer	2013-06-22	Construction	Domestic	0.000825763831544178
14859	Izaz	Tell Sha'eer	2013-06-23	Construction	Domestic	0.000825763831544178
14860	Izaz	Tell Sha'eer	2013-06-24	Construction	Domestic	0.000825763831544178
14861	Izaz	Tell Sha'eer	2013-06-25	Construction	Domestic	0.000825763831544178
14862	Izaz	Tell Sha'eer	2013-06-26	Construction	Domestic	0.000825763831544178
14863	Izaz	Tell Sha'eer	2013-06-27	Construction	Domestic	0.000825763831544178
14864	Izaz	Tell Sha'eer	2013-06-28	Construction	Domestic	0.000825763831544178
14865	Izaz	Tell Sha'eer	2013-06-29	Construction	Domestic	0.000825763831544178
14866	Izaz	Tell Sha'eer	2013-06-30	Construction	Domestic	0.000825763831544178
14867	Izaz	Tell Sha'eer	2013-07-01	Construction	Domestic	0.000825763831544178
14868	Izaz	Tell Sha'eer	2013-07-02	Construction	Domestic	0.000825763831544178
14869	Izaz	Tell Sha'eer	2013-07-03	Construction	Domestic	0.000825763831544178
14870	Izaz	Tell Sha'eer	2013-07-04	Construction	Domestic	0.000825763831544178
14871	Izaz	Tell Sha'eer	2013-07-05	Construction	Domestic	0.000825763831544178
14872	Izaz	Tell Sha'eer	2013-07-06	Construction	Domestic	0.000825763831544178
14873	Izaz	Tell Sha'eer	2013-07-07	Construction	Domestic	0.000825763831544178
14874	Izaz	Tell Sha'eer	2013-07-08	Construction	Domestic	0.000825763831544178
14875	Izaz	Tell Sha'eer	2013-07-09	Construction	Domestic	0.000825763831544178
14876	Izaz	Tell Sha'eer	2013-07-10	Construction	Domestic	0.000825763831544178
14877	Izaz	Tell Sha'eer	2013-07-11	Construction	Domestic	0.000825763831544178
14878	Izaz	Tell Sha'eer	2013-07-12	Construction	Domestic	0.000825763831544178
14879	Izaz	Tell Sha'eer	2013-07-13	Construction	Domestic	0.000825763831544178
14880	Izaz	Tell Sha'eer	2013-07-14	Construction	Domestic	0.000825763831544178
14881	Izaz	Tell Sha'eer	2013-07-15	Construction	Domestic	0.000825763831544178
14882	Izaz	Tell Sha'eer	2013-07-16	Construction	Domestic	0.000825763831544178
14883	Izaz	Tell Sha'eer	2013-07-17	Construction	Domestic	0.000825763831544178
14884	Izaz	Tell Sha'eer	2013-07-18	Construction	Domestic	0.000825763831544178
14885	Izaz	Tell Sha'eer	2013-07-19	Construction	Domestic	0.000825763831544178
14886	Izaz	Tell Sha'eer	2013-07-20	Construction	Domestic	0.000825763831544178
14887	Izaz	Tell Sha'eer	2013-07-21	Construction	Domestic	0.000825763831544178
14888	Izaz	Tell Sha'eer	2013-07-22	Construction	Domestic	0.000825763831544178
14889	Izaz	Tell Sha'eer	2013-07-23	Construction	Domestic	0.000825763831544178
14890	Izaz	Tell Sha'eer	2013-07-24	Construction	Domestic	0.000825763831544178
14891	Izaz	Tell Sha'eer	2013-07-25	Construction	Domestic	0.000825763831544178
14892	Izaz	Tell Sha'eer	2013-07-26	Construction	Domestic	0.000825763831544178
14893	Izaz	Tell Sha'eer	2013-07-27	Construction	Domestic	0.000825763831544178
14894	Izaz	Tell Sha'eer	2013-07-28	Construction	Domestic	0.000825763831544178
14895	Izaz	Tell Sha'eer	2013-07-29	Construction	Domestic	0.000825763831544178
14896	Izaz	Tell Sha'eer	2013-07-30	Construction	Domestic	0.000825763831544178
14897	Izaz	Tell Sha'eer	2013-07-31	Construction	Domestic	0.000825763831544178
14898	Izaz	Tell Sha'eer	2013-08-01	Construction	Domestic	0.000825763831544178
14899	Izaz	Tell Sha'eer	2013-08-02	Construction	Domestic	0.000825763831544178
14900	Izaz	Tell Sha'eer	2013-08-03	Construction	Domestic	0.000825763831544178
